0	-0.0
1	-0.0
2	-0.0
3	0.03545762264050437
4	-0.0
5	0.01175169541201834
6	0.007343485328827829
7	0.0733359985554601
8	0.04714908596934518
9	nan
10	-0.0
11	0.01123758814025933
12	-0.0
13	0.029672963291275875
14	-0.0
15	0.0001887599749150093
16	0.005703589189718213
17	0.01035758389119493
18	-0.0
19	0.03579440785920394
20	0.040161985108314535
21	0.0015267859528697667
22	0.052248830969652986
23	-0.0
24	0.051221783314366484
25	0.013805968656355607
26	-0.0
27	-0.0
28	0.002983144357561811
29	-0.0
30	-0.0
31	nan
32	0.005811623224825997
33	-0.0
34	0.002315823266656148
35	-0.0
36	0.033932741837960106
37	-0.0
38	-0.0
39	-0.0
40	-0.0
41	-0.0
42	-0.0
43	0.0007091700514070073
44	0.008712309480568484
45	-0.0
46	-0.0
47	-0.0
48	nan
49	-0.0
50	0.03421629983632746
51	-0.0
52	0.010017078835049178
53	0.012243408375863227
54	-0.0
55	0.0015169218697750416
56	-0.0
57	0.13315391684831335
58	0.014667089288530954
59	-0.0
60	-0.0
61	-0.0
62	0.03229368364203834
63	0.16433532971585563
