0	0.03722065001752743
1	-0.0
2	-0.0
3	-0.0
4	-0.0
5	-0.0
6	-0.0
7	-0.0
8	0.02033887170965961
9	0.002030942837485279
10	-0.0
11	-0.0
12	nan
13	-0.0
14	0.027843068370134772
15	-0.0
16	0.0072513390204060986
17	0.001372224673738405
18	0.030540771072464456
19	-0.0
20	0.014114180607196311
21	-0.0
22	-0.0
23	-0.0
24	0.0032856230422440348
25	0.0023185917891543565
26	0.10422068008618343
27	0.056183232775202624
28	0.11918967467341794
29	0.059749784836020996
30	0.0075867159318023574
31	-0.0
32	0.04990701508337708
33	0.016188927197533384
34	-0.0
35	0.036162626401733226
36	0.004764577862857994
37	-0.0
38	-0.0
39	-0.0
40	-0.0
41	0.06410597424628393
42	0.0010067700619133498
43	-0.0
44	0.0023670263594967305
45	0.13350932171179858
46	-0.0
47	-0.0
48	0.04077144079864094
49	6.900690772902793e-05
50	-0.0
51	-0.0
52	-0.0
53	-0.0
54	-0.0
55	0.00019059014702860517
56	0.033734020218575626
57	nan
58	-0.0
59	0.0523346368543085
60	0.04358169129978188
61	0.17219376946265802
62	-0.0
63	-0.0
