0	-0.0
1	0.06407858568536866
2	0.14964535793470504
3	nan
4	-0.0
5	0.03308589693995262
6	0.039945643103991
7	-0.0
8	0.2315313448840658
9	0.026175696886174982
10	0.1828879674779906
11	-0.0
12	0.32114519370089395
13	0.031324901790204966
14	0.11584152122003066
15	-0.0
16	0.03129059977765992
17	-0.0
18	0.06500799728742333
19	0.21258523012060376
20	0.20861519076271848
21	-0.0
22	-0.0
23	-0.0
24	0.10945187605520613
25	0.020468401703539273
26	0.026713363386100596
27	0.03723099578405478
28	-0.0
29	0.07148151995360856
30	0.16818863178729246
31	0.23163066138518892
32	0.2669407096627704
33	0.306450737788435
34	-0.0
35	-0.0
36	0.03085663096486702
37	0.0725043169597296
38	-0.0
39	0.35528881037983295
40	-0.0
41	0.2322980801889787
42	-0.0
43	0.0024259122842259975
44	-0.0
45	0.6188311557473896
46	-0.0
47	0.07665594660722866
48	0.42502532602656057
49	-0.0
50	0.6441335023377401
51	0.47074958764424524
52	0.2982416785285775
53	0.3735604120999296
54	0.16958902947143892
55	-0.0
56	0.36420386320431186
57	0.30896509054518345
58	0.34284743600464324
59	0.3963076491785806
60	0.22233792748484424
61	0.23689158424457554
62	0.10649570949218735
63	0.2069636276352167
