0	-0.0
1	0.09202238320650435
2	-0.0
3	-0.0
4	0.0037508017635296833
5	0.003343365926164368
6	-0.0
7	0.003171694584862649
8	0.11313353488340973
9	0.0026936331478751054
10	-0.0
11	-0.0
12	-0.0
13	0.006870731938262233
14	0.05982439913267576
15	nan
16	-0.0
17	0.014694518144832362
18	-0.0
19	-0.0
20	0.03508575576891465
21	0.0017412730209592588
22	-0.0
23	-0.0
24	-0.0
25	0.01275530599835243
26	-0.0
27	-0.0
28	-0.0
29	0.10499423334877755
30	0.13817524252612504
31	0.03487092098527732
32	-0.0
33	-0.0
34	nan
35	0.025308877998037622
36	nan
37	0.005479959059326358
38	0.007537435321637548
39	0.1847365446897196
40	0.007485341107809188
41	0.008296246887994546
42	-0.0
43	0.0049441086944347
44	-0.0
45	0.6477338726221586
46	0.005165208964238817
47	0.17503703783624286
48	0.2666771062809535
49	0.0008023353092363229
50	0.3832863422608502
51	0.14513746063859634
52	0.01965006811820845
53	0.15912441596150156
54	0.11520008556144368
55	6.453498911954961e-05
56	0.17346952597551876
57	0.31586337424205374
58	0.4682045273121191
59	0.3672732141632085
60	0.09635321124800644
61	0.16256422268841053
62	0.16810441236105567
63	-0.0
