utimesec    1137.249180
stimesec    2.308018
ru_maxrss   613060
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   161748
ru_majflt   6
ru_nswap    0
ru_inblock  150296
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    29
ru_nivcsw   344
