utimesec    25.544760
stimesec    0.056001
ru_maxrss   166820
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   40376
ru_majflt   1
ru_nswap    0
ru_inblock  232
ru_oublock  9960
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    22
ru_nivcsw   8
