utimesec    26.189373
stimesec    0.075992
ru_maxrss   171188
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   41464
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  10224
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    21
ru_nivcsw   32
