utimesec    1243.855170
stimesec    0.284173
ru_maxrss   228452
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   55707
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  8960
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    14
ru_nivcsw   340
