utimesec    895.315493
stimesec    0.160003
ru_maxrss   403204
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   100107
ru_majflt   8
ru_nswap    0
ru_inblock  1464
ru_oublock  11984
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    37
ru_nivcsw   245
