utimesec    2357.050287
stimesec    0.772012
ru_maxrss   226084
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   55055
ru_majflt   0
ru_nswap    0
ru_inblock  5584
ru_oublock  9200
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    37
ru_nivcsw   995
