utimesec    20.494459
stimesec    0.276033
ru_maxrss   848068
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   215788
ru_majflt   9
ru_nswap    0
ru_inblock  9680
ru_oublock  2368
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    57
ru_nivcsw   75
